Age,Attrition,BusinessTravel,DailyRate,Department_x,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeID,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole_x,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Name,Department_y,JobRole_y,Performance Score,KPI Score,Attendance (%),Peer Rating,Task Completion (%),Work Hours Logged,Manager Feedback,Training Hours,Promotion Eligibility
32,No,Non-Travel,1109,Research & Development,29,4,Medical,1,1046,4,Female,69,3,1,Laboratory Technician,3,Single,4025,11135,9,Y,No,12,3,2,80,0,10,2,3,8,7,7,7,Chirag Karnik,Marketing,SEO Specialist,75,89.93,80.75,4.3,84.02,46,4.9,21,No
34,No,Travel_Rarely,216,Sales,1,4,Marketing,1,1047,2,Male,75,4,2,Sales Executive,4,Divorced,9725,12278,0,Y,No,11,3,4,80,1,16,2,2,15,1,0,9,Samaira Doctor,Sales,Account Manager,61,92.58,83.95,4.9,89.83,46,5.0,6,No
59,No,Travel_Rarely,1089,Sales,1,2,Technical Degree,1,1048,2,Male,66,3,3,Manager,4,Married,11904,11038,3,Y,Yes,14,3,3,80,1,14,1,1,6,4,0,4,Lakshay Seshadri,HR,HR Manager,83,73.23,83.18,3.3,70.11,52,3.7,24,No
45,No,Travel_Rarely,788,Human Resources,24,4,Medical,1,1049,2,Male,36,3,1,Human Resources,2,Single,2177,8318,1,Y,No,16,3,1,80,0,6,3,3,6,3,0,4,Drishya Ganguly,Finance,Financial Analyst,56,71.17,86.78,3.1,92.87,44,4.9,5,No
53,No,Travel_Frequently,124,Sales,2,3,Marketing,1,1050,3,Female,38,2,3,Sales Executive,2,Married,7525,23537,2,Y,No,12,3,1,80,1,30,2,3,15,7,6,12,Nirvi Thaker,HR,HR Manager,89,78.47,92.26,3.4,88.1,35,4.1,25,Yes
36,Yes,Travel_Rarely,660,Research & Development,15,3,Other,1,1052,1,Male,81,3,2,Laboratory Technician,3,Divorced,4834,7858,7,Y,No,14,3,2,80,1,9,3,2,1,0,0,0,Siya Cheema,HR,HR Manager,50,78.04,93.33,3.9,93.57,41,3.8,6,No
26,Yes,Travel_Frequently,342,Research & Development,2,3,Life Sciences,1,1053,1,Male,57,3,1,Research Scientist,1,Married,2042,15346,6,Y,Yes,14,3,2,80,1,6,2,3,3,2,1,2,Sara Dugar,Sales,Business Development,96,83.13,76.73,4.0,77.98,49,3.3,0,No
34,No,Travel_Rarely,1333,Sales,10,4,Life Sciences,1,1055,3,Female,87,3,1,Sales Representative,3,Married,2220,18410,1,Y,Yes,19,3,4,80,1,1,2,3,1,1,0,0,Uthkarsh Agate,Marketing,Marketing Executive,75,91.88,82.33,4.1,80.17,41,4.1,24,No
28,No,Travel_Rarely,1144,Sales,10,1,Medical,1,1056,4,Male,74,3,1,Sales Representative,2,Married,1052,23384,1,Y,No,22,4,2,80,0,1,5,3,1,0,0,0,Nehmat Anand,IT,Cybersecurity Specialist,97,92.31,75.91,4.9,99.62,40,3.7,26,No
38,No,Travel_Frequently,1186,Research & Development,3,4,Other,1,1060,3,Male,44,3,1,Research Scientist,3,Married,2821,2997,3,Y,No,16,3,1,80,1,8,2,3,2,2,2,2,Kismat Sankar,Marketing,Content Strategist,73,91.85,79.81,4.8,94.98,45,4.3,20,No
50,No,Travel_Rarely,1464,Research & Development,2,4,Medical,1,1061,2,Male,62,3,5,Research Director,3,Married,19237,12853,2,Y,Yes,11,3,4,80,1,29,2,2,8,1,7,7,Jivin Choudhary,Marketing,Marketing Executive,82,75.33,99.97,4.4,74.23,53,3.3,17,No
37,No,Travel_Rarely,124,Research & Development,3,3,Other,1,1062,4,Female,35,3,2,Healthcare Representative,2,Single,4107,13848,3,Y,No,15,3,1,80,0,8,3,2,4,3,0,1,Hridaan Tara,Marketing,Content Strategist,52,90.77,79.97,4.3,88.16,37,4.3,12,No
40,No,Travel_Rarely,300,Sales,26,3,Marketing,1,1066,3,Male,74,3,2,Sales Executive,1,Married,8396,22217,1,Y,No,14,3,2,80,1,8,3,2,7,7,7,5,Hazel Gandhi,Finance,Auditor,59,61.41,99.13,3.9,76.28,45,3.4,10,No
26,No,Travel_Frequently,921,Research & Development,1,1,Medical,1,1068,1,Female,66,2,1,Research Scientist,3,Divorced,2007,25265,1,Y,No,13,3,3,80,2,5,5,3,5,3,1,3,Nishith Doshi,Finance,Accountant,97,69.21,93.34,4.2,76.38,51,4.3,27,Yes
46,No,Travel_Rarely,430,Research & Development,1,4,Medical,1,1069,4,Male,40,3,5,Research Director,4,Divorced,19627,21445,9,Y,No,17,3,4,80,2,23,0,3,2,2,2,2,Darshit Walia,IT,Cybersecurity Specialist,68,63.56,80.83,3.8,95.41,45,4.3,3,No
54,No,Travel_Rarely,1082,Sales,2,4,Life Sciences,1,1070,3,Female,41,2,3,Sales Executive,3,Married,10686,8392,6,Y,No,11,3,2,80,1,13,4,3,9,4,7,0,Parinaaz Singh,Marketing,SEO Specialist,73,69.99,76.11,3.7,81.31,55,4.2,28,No
56,No,Travel_Frequently,1240,Research & Development,9,3,Medical,1,1071,1,Female,63,3,1,Research Scientist,3,Married,2942,12154,2,Y,No,19,3,2,80,1,18,4,3,5,4,0,3,Yakshit Badami,Marketing,Content Strategist,53,69.11,85.84,4.6,86.05,54,4.7,27,No
36,No,Travel_Rarely,796,Research & Development,12,5,Medical,1,1073,4,Female,51,2,3,Manufacturing Director,4,Single,8858,15669,0,Y,No,11,3,2,80,0,15,2,2,14,8,7,8,Jivika Dhingra,Finance,Financial Analyst,93,60.1,76.83,3.1,76.8,40,3.5,9,No
55,No,Non-Travel,444,Research & Development,2,1,Medical,1,1074,3,Male,40,2,4,Manager,1,Single,16756,17323,7,Y,No,15,3,2,80,0,31,3,4,9,7,6,2,Hansh Yadav,Finance,Accountant,91,76.43,87.32,4.0,93.17,38,4.9,26,Yes
43,No,Travel_Rarely,415,Sales,25,3,Medical,1,1076,3,Male,79,2,3,Sales Executive,4,Divorced,10798,5268,5,Y,No,13,3,3,80,1,18,5,3,1,0,0,0,Aarav Doshi,Sales,Sales Executive,57,69.93,79.47,3.7,74.74,51,4.6,28,No
20,Yes,Travel_Frequently,769,Sales,9,3,Marketing,1,1077,4,Female,54,3,1,Sales Representative,4,Single,2323,17205,1,Y,Yes,14,3,2,80,0,2,3,3,2,2,0,2,Ira Kari,IT,Cybersecurity Specialist,51,91.26,80.27,4.9,86.15,48,4.2,8,No
21,Yes,Travel_Rarely,1334,Research & Development,10,3,Life Sciences,1,1079,3,Female,36,2,1,Laboratory Technician,1,Single,1416,17258,1,Y,No,13,3,1,80,0,1,6,2,1,0,1,0,Anya Buch,Marketing,SEO Specialist,69,81.72,88.14,3.7,78.33,48,4.9,2,No
46,No,Travel_Rarely,1003,Research & Development,8,4,Life Sciences,1,1080,4,Female,74,2,2,Research Scientist,1,Divorced,4615,21029,8,Y,Yes,23,4,1,80,3,19,2,3,16,13,1,7,Tarini Maharaj,Finance,Financial Analyst,86,89.14,81.28,4.1,88.52,53,4.1,28,Yes
51,Yes,Travel_Rarely,1323,Research & Development,4,4,Life Sciences,1,1081,1,Male,34,3,1,Research Scientist,3,Married,2461,10332,9,Y,Yes,12,3,3,80,3,18,2,4,10,0,2,7,Advik Sinha,Sales,Business Development,94,85.29,89.14,4.1,85.71,44,4.1,28,Yes
28,Yes,Non-Travel,1366,Research & Development,24,2,Technical Degree,1,1082,2,Male,72,2,3,Healthcare Representative,1,Single,8722,12355,1,Y,No,12,3,1,80,0,10,2,2,10,7,1,9,Drishya Karpe,Finance,Accountant,88,90.85,86.07,3.9,94.16,40,4.5,21,Yes
26,No,Travel_Rarely,192,Research & Development,1,2,Medical,1,1083,1,Male,59,2,1,Laboratory Technician,1,Married,3955,11141,1,Y,No,16,3,1,80,2,6,2,3,5,3,1,3,Sara Borra,Marketing,Content Strategist,94,86.13,86.42,4.0,97.74,38,4.6,27,Yes
30,No,Travel_Rarely,1176,Research & Development,20,3,Other,1,1084,3,Male,85,3,2,Manufacturing Director,1,Married,9957,9096,0,Y,No,15,3,3,80,1,7,1,2,6,2,0,2,Uthkarsh Deshpande,Finance,Auditor,63,61.77,90.03,4.4,79.07,40,3.7,5,No
41,No,Travel_Rarely,509,Research & Development,7,2,Technical Degree,1,1085,2,Female,43,4,1,Research Scientist,3,Married,3376,18863,1,Y,No,13,3,3,80,0,10,3,3,10,6,0,8,Nitara Joshi,Finance,Financial Analyst,55,73.1,76.01,4.9,70.48,45,4.4,19,No
38,No,Travel_Rarely,330,Research & Development,17,1,Life Sciences,1,1088,3,Female,65,2,3,Healthcare Representative,3,Married,8823,24608,0,Y,No,18,3,1,80,1,20,4,2,19,9,1,9,Adira Banik,Sales,Business Development,75,87.55,90.57,3.3,77.92,41,4.1,15,No
40,No,Travel_Rarely,1492,Research & Development,20,4,Technical Degree,1,1092,1,Male,61,3,3,Healthcare Representative,4,Married,10322,26542,4,Y,No,20,4,4,80,1,14,6,3,11,10,11,1,Advik Randhawa,Sales,Account Manager,98,83.32,75.11,3.4,81.51,35,4.8,3,Yes
27,No,Non-Travel,1277,Research & Development,8,5,Life Sciences,1,1094,1,Male,87,1,1,Laboratory Technician,3,Married,4621,5869,1,Y,No,19,3,4,80,3,3,4,3,3,2,1,2,Baiju Cheema,HR,Employee Relations,99,68.63,78.93,4.8,86.44,42,3.1,28,No
55,No,Travel_Frequently,1091,Research & Development,2,1,Life Sciences,1,1096,4,Male,65,3,3,Manufacturing Director,2,Married,10976,15813,3,Y,No,18,3,2,80,1,23,4,3,3,2,1,2,Eshani Thaman,IT,Cybersecurity Specialist,66,71.65,85.44,3.9,97.17,39,4.5,14,No
28,No,Travel_Rarely,857,Research & Development,10,3,Other,1,1097,3,Female,59,3,2,Research Scientist,3,Single,3660,7909,3,Y,No,13,3,4,80,0,10,4,4,8,7,1,7,Hridaan Khurana,Finance,Accountant,68,66.26,87.5,4.2,71.44,41,3.6,8,No
44,Yes,Travel_Rarely,1376,Human Resources,1,2,Medical,1,1098,2,Male,91,2,3,Human Resources,1,Married,10482,2326,9,Y,No,14,3,4,80,1,24,1,3,20,6,3,6,Prerak Lal,Finance,Financial Analyst,80,61.97,99.82,3.8,78.82,42,4.4,9,No
33,No,Travel_Rarely,654,Research & Development,5,3,Life Sciences,1,1099,4,Male,34,2,3,Healthcare Representative,4,Divorced,7119,21214,4,Y,No,15,3,3,80,1,9,2,3,3,2,1,2,Indrans Keer,Finance,Accountant,100,90.5,88.31,4.4,95.61,39,4.2,25,Yes
35,Yes,Travel_Rarely,1204,Sales,4,3,Technical Degree,1,1100,4,Male,86,3,3,Sales Executive,1,Single,9582,10333,0,Y,Yes,22,4,1,80,0,9,2,3,8,7,4,7,Tiya Ramakrishnan,Marketing,SEO Specialist,50,83.72,80.44,3.1,94.81,35,3.6,5,No
33,Yes,Travel_Frequently,827,Research & Development,29,4,Medical,1,1101,1,Female,54,2,2,Research Scientist,3,Single,4508,3129,1,Y,No,22,4,2,80,0,14,4,3,13,7,3,8,Diya Dalal,IT,Software Engineer,64,83.72,93.54,4.8,98.21,51,4.6,30,No
28,No,Travel_Rarely,895,Research & Development,15,2,Life Sciences,1,1102,1,Male,50,3,1,Laboratory Technician,3,Divorced,2207,22482,1,Y,No,16,3,4,80,1,4,5,2,4,2,2,2,Ritvik Kashyap,HR,HR Manager,66,69.52,90.43,3.9,71.63,39,3.3,12,No
34,No,Travel_Frequently,618,Research & Development,3,1,Life Sciences,1,1103,1,Male,45,3,2,Healthcare Representative,4,Single,7756,22266,0,Y,No,17,3,3,80,0,7,1,2,6,2,0,4,Eva Bhavsar,Finance,Financial Analyst,70,77.22,77.97,4.2,91.86,40,4.8,14,No
37,No,Travel_Rarely,309,Sales,10,4,Life Sciences,1,1105,4,Female,88,2,2,Sales Executive,4,Divorced,6694,24223,2,Y,Yes,14,3,3,80,3,8,5,3,1,0,0,0,Saanvi Bora,Finance,Financial Analyst,83,79.04,78.8,3.7,83.58,35,4.0,13,No
25,Yes,Travel_Rarely,1219,Research & Development,4,1,Technical Degree,1,1106,4,Male,32,3,1,Laboratory Technician,4,Married,3691,4605,1,Y,Yes,15,3,2,80,1,7,3,4,7,7,5,6,Vardaniya Kale,Marketing,Content Strategist,86,70.41,98.32,4.0,99.35,38,4.0,2,No
26,Yes,Travel_Rarely,1330,Research & Development,21,3,Medical,1,1107,1,Male,37,3,1,Laboratory Technician,3,Divorced,2377,19373,1,Y,No,20,4,3,80,1,1,0,2,1,1,0,0,Riaan Sachdev,HR,HR Manager,87,82.14,91.39,3.7,93.0,44,3.2,1,No
33,Yes,Travel_Rarely,1017,Research & Development,25,3,Medical,1,1108,1,Male,55,2,1,Research Scientist,2,Single,2313,2993,4,Y,Yes,20,4,2,80,0,5,0,3,2,2,2,2,Adah Kade,IT,Cybersecurity Specialist,52,64.93,92.65,3.0,77.73,43,4.0,15,No
42,No,Travel_Rarely,469,Research & Development,2,2,Medical,1,1109,4,Male,35,3,4,Manager,1,Married,17665,14399,0,Y,No,17,3,4,80,1,23,3,3,22,6,13,7,Khushi Mander,IT,Cybersecurity Specialist,67,87.86,75.38,5.0,73.89,48,4.1,8,No
28,Yes,Travel_Frequently,1009,Research & Development,1,3,Medical,1,1111,1,Male,45,2,1,Laboratory Technician,2,Divorced,2596,7160,1,Y,No,15,3,1,80,2,1,2,3,1,0,0,0,Advik Vasa,Sales,Sales Executive,63,69.68,87.01,3.6,81.33,42,4.3,9,No
50,Yes,Travel_Frequently,959,Sales,1,4,Other,1,1113,4,Male,81,3,2,Sales Executive,3,Single,4728,17251,3,Y,Yes,14,3,4,80,0,5,4,3,0,0,0,0,Inaaya  Sehgal,Marketing,Content Strategist,66,67.12,79.81,4.9,88.21,41,5.0,19,No
33,No,Travel_Frequently,970,Sales,7,3,Life Sciences,1,1114,4,Female,30,3,2,Sales Executive,2,Married,4302,13401,0,Y,No,17,3,3,80,1,4,3,3,3,2,0,2,Onkar Kari,HR,HR Manager,87,64.8,77.71,4.9,78.75,38,3.1,2,No
34,No,Non-Travel,697,Research & Development,3,4,Life Sciences,1,1115,3,Male,40,2,1,Research Scientist,4,Married,2979,22478,3,Y,No,17,3,4,80,3,6,2,3,0,0,0,0,Amira Dhingra,Finance,Financial Analyst,76,60.28,98.92,3.8,70.06,38,3.2,24,No
48,No,Non-Travel,1262,Research & Development,1,4,Medical,1,1116,1,Male,35,4,4,Manager,4,Single,16885,16154,2,Y,No,22,4,3,80,0,27,3,2,5,4,2,1,Lakshay Dara,IT,Data Analyst,90,72.39,83.11,3.6,86.26,45,3.3,7,No
45,No,Non-Travel,1050,Sales,9,4,Life Sciences,1,1117,2,Female,65,2,2,Sales Executive,3,Married,5593,17970,1,Y,No,13,3,4,80,1,15,2,3,15,10,4,12,Rhea Dhar,IT,Cybersecurity Specialist,70,83.01,78.78,4.6,75.91,42,3.8,13,No
52,No,Travel_Rarely,994,Research & Development,7,4,Life Sciences,1,1118,2,Male,87,3,3,Healthcare Representative,2,Single,10445,15322,7,Y,No,19,3,4,80,0,18,4,3,8,6,4,0,Emir Sood,Finance,Auditor,68,62.64,90.03,4.8,89.23,41,4.7,24,No
38,No,Travel_Rarely,770,Sales,10,4,Marketing,1,1119,3,Male,73,2,3,Sales Executive,3,Divorced,8740,5569,0,Y,Yes,14,3,2,80,2,9,2,3,8,7,2,7,Akarsh Suri,IT,Cybersecurity Specialist,70,68.39,92.57,4.0,88.34,38,3.3,12,No
29,No,Travel_Rarely,1107,Research & Development,28,4,Life Sciences,1,1120,3,Female,93,3,1,Research Scientist,4,Divorced,2514,26968,4,Y,No,22,4,1,80,1,11,1,3,7,5,1,7,Saira Kothari,Finance,Financial Analyst,70,86.42,75.65,4.9,73.51,36,4.0,26,No
28,No,Travel_Rarely,950,Research & Development,3,3,Medical,1,1121,4,Female,93,3,3,Manufacturing Director,2,Divorced,7655,8039,0,Y,No,17,3,2,80,3,10,3,2,9,7,1,7,Vritika Ram,Marketing,Marketing Executive,73,65.57,86.93,4.8,81.61,47,4.4,18,No
46,No,Travel_Rarely,406,Sales,3,1,Marketing,1,1124,1,Male,52,3,4,Manager,3,Married,17465,15596,3,Y,No,12,3,4,80,1,23,3,3,12,9,4,9,Anya Aggarwal,Sales,Business Development,62,64.09,78.52,5.0,77.08,50,3.0,1,No
38,No,Travel_Rarely,130,Sales,2,2,Marketing,1,1125,4,Male,32,3,3,Sales Executive,2,Single,7351,20619,7,Y,No,16,3,3,80,0,10,2,3,1,0,0,0,Ishita Apte,HR,HR Manager,63,63.17,97.46,3.7,99.89,36,4.2,10,No
43,No,Travel_Frequently,1082,Research & Development,27,3,Life Sciences,1,1126,3,Female,83,3,3,Manufacturing Director,1,Married,10820,11535,8,Y,No,11,3,3,80,1,18,1,3,8,7,0,1,Shlok Mahajan,Finance,Financial Analyst,86,73.3,76.0,4.0,93.94,53,4.8,17,Yes
39,Yes,Travel_Frequently,203,Research & Development,2,3,Life Sciences,1,1127,1,Male,84,3,4,Healthcare Representative,4,Divorced,12169,13547,7,Y,No,11,3,4,80,3,21,4,3,18,7,11,5,Adah Bobal,Finance,Financial Analyst,54,71.48,99.93,4.9,92.17,47,3.1,28,No
40,No,Travel_Rarely,1308,Research & Development,14,3,Medical,1,1128,3,Male,44,2,5,Research Director,3,Single,19626,17544,1,Y,No,14,3,1,80,0,21,2,4,20,7,4,9,Kashvi Rajagopal,HR,HR Manager,60,65.14,84.35,3.3,86.8,40,4.0,9,No
21,No,Travel_Rarely,984,Research & Development,1,1,Technical Degree,1,1131,4,Female,70,2,1,Research Scientist,2,Single,2070,25326,1,Y,Yes,11,3,3,80,0,2,6,4,2,2,2,2,Zaina Kaul,Sales,Business Development,77,73.85,79.5,3.4,99.91,48,3.9,2,No
39,No,Non-Travel,439,Research & Development,9,3,Life Sciences,1,1132,3,Male,70,3,2,Laboratory Technician,2,Single,6782,8770,9,Y,No,15,3,3,80,0,9,2,2,5,4,0,3,Yashvi Bala,Sales,Sales Executive,51,81.66,85.85,3.5,89.49,47,4.2,28,No
36,No,Non-Travel,217,Research & Development,18,4,Life Sciences,1,1133,1,Male,78,3,2,Manufacturing Director,4,Single,7779,23238,2,Y,No,20,4,1,80,0,18,0,3,11,9,0,9,Trisha Mane,Sales,Business Development,79,81.75,83.34,4.2,77.99,42,4.2,20,No
31,No,Travel_Frequently,793,Sales,20,3,Life Sciences,1,1135,3,Male,67,4,1,Sales Representative,4,Married,2791,21981,0,Y,No,12,3,1,80,1,3,4,3,2,2,2,2,Hrishita Bose,IT,Data Analyst,89,71.37,83.27,3.3,95.65,53,4.9,2,Yes
28,No,Travel_Rarely,1451,Research & Development,2,1,Life Sciences,1,1136,1,Male,67,2,1,Research Scientist,2,Married,3201,19911,0,Y,No,17,3,1,80,0,6,2,1,5,3,0,4,Jivika Sur,HR,Employee Relations,72,61.52,88.31,4.8,82.1,35,4.4,2,No
35,No,Travel_Frequently,1182,Sales,11,2,Marketing,1,1137,4,Male,54,3,2,Sales Executive,4,Divorced,4968,18500,1,Y,No,11,3,4,80,1,5,3,3,5,2,0,2,Sara Bal,Marketing,Content Strategist,56,72.73,94.33,4.5,96.57,36,4.5,17,No
49,No,Travel_Rarely,174,Sales,8,4,Technical Degree,1,1138,4,Male,56,2,4,Sales Executive,2,Married,13120,11879,6,Y,No,17,3,2,80,1,22,3,3,9,8,2,3,Sumer Kothari,Finance,Financial Analyst,54,87.0,96.19,3.7,88.56,42,4.7,6,No
34,No,Travel_Frequently,1003,Research & Development,2,2,Life Sciences,1,1140,4,Male,95,3,2,Manufacturing Director,3,Single,4033,15834,2,Y,No,11,3,4,80,0,5,3,2,3,2,0,2,Jhanvi Dutta,Marketing,Marketing Executive,91,68.31,97.47,4.0,81.83,48,3.5,24,No
29,No,Travel_Frequently,490,Research & Development,10,3,Life Sciences,1,1143,4,Female,61,3,1,Research Scientist,2,Divorced,3291,17940,0,Y,No,14,3,4,80,2,8,2,2,7,5,1,1,Dhruv Gera,Marketing,Marketing Executive,56,69.85,76.34,5.0,86.23,48,5.0,3,No
42,No,Travel_Rarely,188,Research & Development,29,3,Medical,1,1148,2,Male,56,1,2,Laboratory Technician,4,Single,4272,9558,4,Y,No,19,3,1,80,0,16,3,3,1,0,0,0,Anvi Sharaf,Marketing,Content Strategist,54,82.51,79.14,3.3,95.01,36,4.4,9,No
29,No,Travel_Rarely,718,Research & Development,8,1,Medical,1,1150,2,Male,79,2,2,Manufacturing Director,4,Married,5056,17689,1,Y,Yes,15,3,3,80,1,10,2,2,10,7,1,2,Jiya Tara,Marketing,SEO Specialist,77,82.95,77.99,3.0,90.98,46,3.0,6,No
38,No,Travel_Rarely,433,Human Resources,1,3,Human Resources,1,1152,3,Male,37,4,1,Human Resources,3,Married,2844,6004,1,Y,No,13,3,4,80,1,7,2,4,7,6,5,0,Zoya Comar,Finance,Financial Analyst,100,67.4,90.07,4.6,76.46,46,3.4,27,No
28,No,Travel_Frequently,773,Research & Development,6,3,Life Sciences,1,1154,3,Male,39,2,1,Research Scientist,3,Divorced,2703,22088,1,Y,Yes,14,3,4,80,1,3,2,3,3,1,0,2,Akarsh Sridhar,Marketing,SEO Specialist,53,76.17,91.57,4.3,81.33,41,4.5,15,No
18,Yes,Non-Travel,247,Research & Development,8,1,Medical,1,1156,3,Male,80,3,1,Laboratory Technician,3,Single,1904,13556,1,Y,No,12,3,4,80,0,0,0,3,0,0,0,0,Advik Banik,Sales,Account Manager,78,91.64,80.76,4.7,85.59,44,3.2,5,No
33,Yes,Travel_Rarely,603,Sales,9,4,Marketing,1,1157,1,Female,77,3,2,Sales Executive,1,Single,8224,18385,0,Y,Yes,17,3,1,80,0,6,3,3,5,2,0,3,Onkar Kumar,Finance,Auditor,58,88.69,80.7,4.3,96.93,51,3.4,24,No
41,No,Travel_Rarely,167,Research & Development,12,4,Life Sciences,1,1158,2,Male,46,3,1,Laboratory Technician,4,Married,4766,9051,3,Y,Yes,11,3,1,80,1,6,4,3,1,0,0,0,Aayush Bakshi,IT,Cybersecurity Specialist,64,91.18,97.91,4.7,80.29,41,3.7,8,No
31,Yes,Travel_Frequently,874,Research & Development,15,3,Medical,1,1160,3,Male,72,3,1,Laboratory Technician,3,Married,2610,6233,1,Y,No,12,3,3,80,1,2,5,2,2,2,2,2,Zaina Mahajan,Sales,Sales Executive,69,65.83,78.41,4.8,94.34,41,4.7,16,No
37,No,Travel_Rarely,367,Research & Development,25,2,Medical,1,1161,3,Female,52,2,2,Healthcare Representative,4,Divorced,5731,17171,7,Y,No,13,3,3,80,2,9,2,3,6,2,1,3,Mohanlal Dhillon,Sales,Business Development,61,79.54,80.52,4.6,78.0,42,4.9,21,No
27,No,Travel_Rarely,199,Research & Development,6,3,Life Sciences,1,1162,4,Male,55,2,1,Research Scientist,3,Married,2539,7950,1,Y,No,13,3,3,80,1,4,0,3,4,2,2,2,Lagan Sant,IT,Cybersecurity Specialist,93,61.8,76.32,3.0,95.16,51,4.5,28,Yes
34,No,Travel_Rarely,1400,Sales,9,1,Life Sciences,1,1163,2,Female,70,3,2,Sales Executive,3,Married,5714,5829,1,Y,No,20,4,1,80,0,6,3,2,6,5,1,3,Priyansh Sibal,Marketing,Content Strategist,80,66.32,80.47,3.3,79.44,50,4.4,21,No
35,No,Travel_Rarely,528,Human Resources,8,4,Technical Degree,1,1164,3,Male,100,3,1,Human Resources,3,Single,4323,7108,1,Y,No,17,3,2,80,0,6,2,1,5,4,1,4,Kabir Ganesh,HR,Employee Relations,57,67.74,92.94,3.7,87.63,36,4.4,28,No
29,Yes,Travel_Rarely,408,Sales,23,1,Life Sciences,1,1165,4,Female,45,2,3,Sales Executive,1,Married,7336,11162,1,Y,No,13,3,1,80,1,11,3,1,11,8,3,10,Jivin Bansal,Finance,Accountant,67,70.68,77.3,4.4,85.32,40,3.6,11,No
40,No,Travel_Frequently,593,Research & Development,9,4,Medical,1,1166,2,Female,88,3,3,Research Director,3,Single,13499,13782,9,Y,No,17,3,3,80,0,20,3,2,18,7,2,13,Aaryahi Wadhwa,Finance,Accountant,59,64.54,84.1,4.9,93.52,41,3.8,7,No
42,Yes,Travel_Frequently,481,Sales,12,3,Life Sciences,1,1167,3,Male,44,3,4,Sales Executive,1,Single,13758,2447,0,Y,Yes,12,3,2,80,0,22,2,2,21,9,13,14,Sana Sandal,Sales,Business Development,76,78.49,86.37,3.9,79.76,53,3.9,18,No
42,No,Travel_Rarely,647,Sales,4,4,Marketing,1,1171,2,Male,45,3,2,Sales Executive,1,Single,5155,2253,7,Y,No,13,3,4,80,0,9,3,4,6,4,1,5,Mehul Hegde,Finance,Accountant,88,92.8,88.46,3.7,92.93,36,3.8,14,No
35,No,Travel_Rarely,982,Research & Development,1,4,Medical,1,1172,4,Male,58,2,1,Laboratory Technician,3,Married,2258,16340,6,Y,No,12,3,2,80,1,10,2,3,8,0,1,7,Indrans Dasgupta,IT,Data Analyst,57,94.46,80.62,3.6,70.23,49,4.3,13,No
24,No,Travel_Rarely,477,Research & Development,24,3,Medical,1,1173,4,Male,49,3,1,Laboratory Technician,2,Single,3597,6409,8,Y,No,22,4,4,80,0,6,2,3,4,3,1,2,Kartik Chaudhry,Finance,Accountant,51,90.63,91.88,4.7,89.34,36,4.1,2,No
28,Yes,Travel_Rarely,1485,Research & Development,12,1,Life Sciences,1,1175,3,Female,79,3,1,Laboratory Technician,4,Married,2515,22955,1,Y,Yes,11,3,4,80,0,1,4,2,1,1,0,0,Bhamini Gopal,IT,Cybersecurity Specialist,76,63.14,91.44,3.3,81.08,49,4.6,10,No
26,No,Travel_Rarely,1384,Research & Development,3,4,Medical,1,1177,1,Male,82,4,1,Laboratory Technician,4,Married,4420,13421,1,Y,No,22,4,2,80,1,8,2,3,8,7,0,7,Trisha Chacko,Finance,Auditor,51,63.33,95.02,4.6,70.08,53,3.1,10,No
30,No,Travel_Rarely,852,Sales,10,3,Marketing,1,1179,3,Male,72,2,2,Sales Executive,3,Married,6578,2706,1,Y,No,18,3,1,80,1,10,3,3,10,3,1,4,Lavanya Keer,Marketing,Content Strategist,55,76.17,79.92,4.5,87.0,39,4.9,18,No
40,No,Travel_Frequently,902,Research & Development,26,2,Medical,1,1180,3,Female,92,2,2,Research Scientist,4,Married,4422,21203,3,Y,Yes,13,3,4,80,1,16,3,1,1,1,0,0,Nitara Som,Sales,Account Manager,94,91.17,84.44,3.1,78.29,46,4.8,9,Yes
35,No,Travel_Rarely,819,Research & Development,2,3,Life Sciences,1,1182,3,Male,44,2,3,Manufacturing Director,2,Divorced,10274,19588,2,Y,No,18,3,2,80,1,15,2,4,7,7,6,4,Ela Dutt,Finance,Accountant,79,89.42,98.19,4.4,86.44,40,3.6,25,No
34,No,Travel_Frequently,669,Research & Development,1,3,Medical,1,1184,4,Male,97,2,2,Healthcare Representative,1,Single,5343,25755,0,Y,No,20,4,3,80,0,14,3,3,13,9,4,9,Arhaan Dalal,IT,Software Engineer,62,92.04,89.72,4.8,72.65,37,3.2,13,No
35,No,Travel_Frequently,636,Research & Development,4,4,Other,1,1185,4,Male,47,2,1,Laboratory Technician,4,Married,2376,26537,1,Y,No,13,3,2,80,1,2,2,4,2,2,2,2,Madhup Balasubramanian,Finance,Auditor,63,66.55,97.72,5.0,77.92,37,5.0,20,No
